record_id,waveform_file,station_code,origin_time,record_time,mag,split
train_000299,record_000299.npz,AICH10,2001/4/3 23:57,2001/4/3 23:57,5.1,train
train_000300,record_000300.npz,AICH10,2001/6/1 0:41,2001/6/1 0:41,4.8,train
train_000301,record_000301.npz,AICH10,2001/9/27 18:14,2001/9/27 18:14,4.3,train
train_000302,record_000302.npz,AICH10,2002/4/11 23:16,2002/4/11 23:16,4.2,train
train_000303,record_000303.npz,AICH10,2003/1/19 4:50,2003/1/19 4:50,5.3,train
train_000304,record_000304.npz,AICH10,2003/2/7 13:06,2003/2/7 13:07,4.2,train
train_000305,record_000305.npz,AICH10,2003/3/4 23:43,2003/3/4 23:43,4.1,train
train_000306,record_000306.npz,AICH10,2003/5/18 3:23,2003/5/18 3:23,4.5,train
train_000307,record_000307.npz,AICH10,2004/1/6 14:50,2004/1/6 14:51,5.4,train
train_000308,record_000308.npz,AICH10,2007/12/21 14:23,2007/12/21 14:23,4.5,train
train_000309,record_000309.npz,AICH10,2007/12/21 16:01,2007/12/21 16:01,4.2,train
train_000310,record_000310.npz,AICH10,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000311,record_000311.npz,AICH10,2009/5/25 20:26,2009/5/25 20:26,4.7,train
train_000312,record_000312.npz,AICH10,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000313,record_000313.npz,AICH10,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000314,record_000314.npz,AICH10,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000315,record_000315.npz,AICH12,2000/9/11 7:49,2000/9/11 7:50,5.3,train
train_000316,record_000316.npz,AICH12,2000/10/31 1:43,2000/10/31 1:43,5.5,train
train_000317,record_000317.npz,AICH12,2001/1/6 11:48,2001/1/6 11:48,4.6,train
train_000318,record_000318.npz,AICH12,2001/2/23 7:23,2001/2/23 7:23,4.9,train
train_000319,record_000319.npz,AICH12,2001/4/3 23:57,2001/4/3 23:57,5.1,train
train_000320,record_000320.npz,AICH12,2001/8/25 22:21,2001/8/25 22:22,5.1,train
train_000321,record_000321.npz,AICH12,2001/9/22 18:11,2001/9/22 18:11,4.2,train
train_000322,record_000322.npz,AICH12,2002/4/11 23:16,2002/4/11 23:16,4.2,train
train_000323,record_000323.npz,AICH12,2002/4/28 10:34,2002/4/28 10:34,4.3,train
train_000324,record_000324.npz,AICH12,2002/5/12 18:52,2002/5/12 18:53,4.1,train
train_000325,record_000325.npz,AICH12,2002/7/6 6:58,2002/7/6 6:59,4.1,train
train_000326,record_000326.npz,AICH12,2002/8/11 7:56,2002/8/11 7:56,4.3,train
train_000327,record_000327.npz,AICH12,2002/8/18 9:01,2002/8/18 9:01,4.5,train
train_000328,record_000328.npz,AICH12,2002/9/22 9:36,2002/9/22 9:36,4.2,train
train_000329,record_000329.npz,AICH12,2003/1/19 4:50,2003/1/19 4:50,5.3,train
train_000330,record_000330.npz,AICH12,2003/1/23 21:42,2003/1/23 21:43,4.5,train
train_000331,record_000331.npz,AICH12,2003/2/7 13:06,2003/2/7 13:06,4.2,train
train_000332,record_000332.npz,AICH12,2003/7/9 2:14,2003/7/9 2:14,4.3,train
train_000333,record_000333.npz,AICH12,2004/1/6 14:50,2004/1/6 14:51,5.4,train
train_000334,record_000334.npz,AICH12,2004/9/5 23:57,2004/9/5 23:57,7.4,train
train_000335,record_000335.npz,AICH12,2004/9/6 5:30,2004/9/6 5:31,5.9,train
train_000336,record_000336.npz,AICH12,2004/9/7 8:29,2004/9/7 8:30,6.4,train
train_000337,record_000337.npz,AICH12,2004/10/5 8:33,2004/10/5 8:34,4.8,train
train_000338,record_000338.npz,AICH12,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_000339,record_000339.npz,AICH12,2007/4/15 18:34,2007/4/15 18:34,4.6,train
train_000340,record_000340.npz,AICH12,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000341,record_000341.npz,AICH12,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_000342,record_000342.npz,AICH12,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000343,record_000343.npz,AICH14,2003/5/18 3:23,2003/5/18 3:23,4.5,train
train_000344,record_000344.npz,AICH14,2003/7/9 2:14,2003/7/9 2:14,4.3,train
train_000345,record_000345.npz,AICH14,2004/7/27 0:55,2004/7/27 0:55,4.5,train
train_000346,record_000346.npz,AICH14,2005/6/20 14:04,2005/6/20 14:04,4.6,train
train_000347,record_000347.npz,AICH14,2005/12/24 11:02,2005/12/24 11:02,4.8,train
train_000348,record_000348.npz,AICH14,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_000349,record_000349.npz,AICH14,2011/2/27 2:19,2011/2/27 2:19,5,train
train_000350,record_000350.npz,AICH14,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000351,record_000351.npz,AICH14,2011/3/11 15:08,2011/3/11 15:09,4.6,train
train_000352,record_000352.npz,AICH14,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000353,record_000353.npz,AICH15,2005/12/24 11:02,2005/12/24 11:02,4.8,train
train_000354,record_000354.npz,AICH15,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000355,record_000355.npz,AICH15,2008/6/13 11:21,2008/6/13 11:21,4.7,train
train_000356,record_000356.npz,AICH15,2008/8/8 4:35,2008/8/8 4:35,4.2,train
train_000357,record_000357.npz,AICH15,2008/8/30 18:28,2008/8/30 18:28,4.2,train
train_000358,record_000358.npz,AICH15,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_000359,record_000359.npz,AICH15,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000360,record_000360.npz,AICH15,2009/5/25 20:26,2009/5/25 20:26,4.7,train
train_000361,record_000361.npz,AICH15,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000362,record_000362.npz,AICH15,2009/8/11 6:27,2009/8/11 6:27,4.4,train
train_000363,record_000363.npz,AICH15,2009/8/13 12:42,2009/8/13 12:43,4.3,train
train_000364,record_000364.npz,AICH15,2009/8/13 18:11,2009/8/13 18:11,4.5,train
train_000365,record_000365.npz,AICH15,2009/12/17 23:45,2009/12/17 23:46,5,train
train_000366,record_000366.npz,AICH15,2009/12/18 8:45,2009/12/18 8:46,5.1,train
train_000367,record_000367.npz,AICH15,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000368,record_000368.npz,AICH15,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_000369,record_000369.npz,AICH15,2011/2/27 2:19,2011/2/27 2:19,5,train
train_000370,record_000370.npz,AICH15,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000371,record_000371.npz,AICH15,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000372,record_000372.npz,AICH16,2004/10/5 8:33,2004/10/5 8:34,4.8,train
train_000373,record_000373.npz,AICH16,2006/12/19 18:33,2006/12/19 18:33,4.4,train
train_000374,record_000374.npz,AICH16,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_000375,record_000375.npz,AICH16,2007/4/28 9:27,2007/4/28 9:27,4.6,train
train_000376,record_000376.npz,AICH16,2007/6/1 11:42,2007/6/1 11:42,4.3,train
train_000377,record_000377.npz,AICH16,2007/8/31 10:51,2007/8/31 10:51,4.3,train
train_000378,record_000378.npz,AICH16,2007/8/31 23:36,2007/8/31 23:37,4.4,train
train_000379,record_000379.npz,AICH16,2007/10/1 2:21,2007/10/1 2:21,4.9,train
train_000380,record_000380.npz,AICH16,2008/1/27 10:33,2008/1/27 10:33,4.1,train
train_000381,record_000381.npz,AICH16,2008/1/27 10:53,2008/1/27 10:53,4.2,train
train_000382,record_000382.npz,AICH16,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000383,record_000383.npz,AICH16,2008/6/13 11:21,2008/6/13 11:21,4.7,train
train_000384,record_000384.npz,AICH16,2008/8/30 18:28,2008/8/30 18:29,4.2,train
train_000385,record_000385.npz,AICH16,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_000386,record_000386.npz,AICH16,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000387,record_000387.npz,AICH16,2009/5/25 20:26,2009/5/25 20:26,4.7,train
train_000388,record_000388.npz,AICH16,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000389,record_000389.npz,AICH16,2009/8/11 6:27,2009/8/11 6:27,4.4,train
train_000390,record_000390.npz,AICH16,2009/8/13 12:42,2009/8/13 12:43,4.3,train
train_000391,record_000391.npz,AICH16,2009/8/13 18:11,2009/8/13 18:11,4.5,train
train_000392,record_000392.npz,AICH16,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000393,record_000393.npz,AICH16,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000394,record_000394.npz,AICH16,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000395,record_000395.npz,AICH17,2003/3/4 23:43,2003/3/4 23:43,4.1,train
train_000396,record_000396.npz,AICH17,2005/6/20 14:04,2005/6/20 14:04,4.6,train
train_000397,record_000397.npz,AICH17,2005/12/24 11:02,2005/12/24 11:02,4.8,train
train_000398,record_000398.npz,AICH17,2007/6/1 11:42,2007/6/1 11:42,4.3,train
train_000399,record_000399.npz,AICH17,2007/8/31 10:51,2007/8/31 10:51,4.3,train
train_000400,record_000400.npz,AICH17,2008/1/27 10:33,2008/1/27 10:33,4.1,train
train_000401,record_000401.npz,AICH17,2008/1/27 10:53,2008/1/27 10:53,4.2,train
train_000402,record_000402.npz,AICH17,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000403,record_000403.npz,AICH17,2008/6/13 11:21,2008/6/13 11:21,4.7,train
train_000404,record_000404.npz,AICH17,2008/8/30 18:28,2008/8/30 18:29,4.2,train
train_000405,record_000405.npz,AICH17,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_000406,record_000406.npz,AICH17,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000407,record_000407.npz,AICH17,2009/5/25 20:26,2009/5/25 20:26,4.7,train
train_000408,record_000408.npz,AICH17,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000409,record_000409.npz,AICH17,2009/8/11 6:27,2009/8/11 6:27,4.4,train
train_000410,record_000410.npz,AICH17,2009/8/11 18:09,2009/8/11 18:09,4.4,train
train_000411,record_000411.npz,AICH17,2009/8/13 12:42,2009/8/13 12:43,4.3,train
train_000412,record_000412.npz,AICH17,2009/8/13 18:11,2009/8/13 18:11,4.5,train
train_000413,record_000413.npz,AICH17,2009/12/17 23:45,2009/12/17 23:46,5,train
train_000414,record_000414.npz,AICH17,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000415,record_000415.npz,AICH17,2011/2/27 2:19,2011/2/27 2:19,5,train
train_000416,record_000416.npz,AICH17,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000417,record_000417.npz,AICH17,2011/3/11 15:08,2011/3/11 15:08,4.6,train
train_000418,record_000418.npz,AICH17,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000419,record_000419.npz,AICH18,2003/2/7 13:06,2003/2/7 13:06,4.2,train
train_000420,record_000420.npz,AICH18,2003/7/9 2:14,2003/7/9 2:14,4.3,train
train_000421,record_000421.npz,AICH18,2005/12/24 11:02,2005/12/24 11:02,4.8,train
train_000422,record_000422.npz,AICH18,2006/12/19 18:33,2006/12/19 18:33,4.4,train
train_000423,record_000423.npz,AICH18,2008/1/27 10:33,2008/1/27 10:33,4.1,train
train_000424,record_000424.npz,AICH18,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000425,record_000425.npz,AICH18,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000426,record_000426.npz,AICH18,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000427,record_000427.npz,AICH18,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000428,record_000428.npz,AICH18,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_000429,record_000429.npz,AICH18,2011/2/27 2:19,2011/2/27 2:19,5,train
train_000430,record_000430.npz,AICH18,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000431,record_000431.npz,AICH18,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000432,record_000432.npz,AICH19,2003/7/9 2:14,2003/7/9 2:14,4.3,train
train_000433,record_000433.npz,AICH19,2008/1/27 10:33,2008/1/27 10:33,4.1,train
train_000434,record_000434.npz,AICH19,2008/1/27 10:53,2008/1/27 10:53,4.2,train
train_000435,record_000435.npz,AICH19,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000436,record_000436.npz,AICH19,2008/6/13 11:21,2008/6/13 11:22,4.7,train
train_000437,record_000437.npz,AICH19,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_000438,record_000438.npz,AICH19,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000439,record_000439.npz,AICH19,2009/5/25 20:26,2009/5/25 20:26,4.7,train
train_000440,record_000440.npz,AICH19,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000441,record_000441.npz,AICH19,2009/8/11 6:27,2009/8/11 6:27,4.4,train
train_000442,record_000442.npz,AICH19,2009/8/13 12:42,2009/8/13 12:43,4.3,train
train_000443,record_000443.npz,AICH19,2009/8/13 18:11,2009/8/13 18:11,4.5,train
train_000444,record_000444.npz,AICH19,2009/12/17 23:45,2009/12/17 23:46,5,train
train_000445,record_000445.npz,AICH19,2009/12/18 8:45,2009/12/18 8:46,5.1,train
train_000446,record_000446.npz,AICH19,2009/12/19 0:53,2009/12/19 0:53,4.5,train
train_000447,record_000447.npz,AICH19,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000448,record_000448.npz,AICH19,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_000449,record_000449.npz,AICH19,2011/2/27 2:19,2011/2/27 2:19,5,train
train_000450,record_000450.npz,AICH19,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000451,record_000451.npz,AICH19,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000452,record_000452.npz,AICH20,2004/1/6 14:50,2004/1/6 14:51,5.4,train
train_000453,record_000453.npz,AICH20,2005/1/9 18:59,2005/1/9 18:59,4.7,train
train_000454,record_000454.npz,AICH20,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000455,record_000455.npz,AICH20,2008/6/13 11:21,2008/6/13 11:22,4.7,train
train_000456,record_000456.npz,AICH20,2008/8/30 18:28,2008/8/30 18:29,4.2,train
train_000457,record_000457.npz,AICH20,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000458,record_000458.npz,AICH20,2011/2/27 2:19,2011/2/27 2:19,5,train
train_000459,record_000459.npz,AICH20,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000460,record_000460.npz,AICH20,2011/3/11 15:08,2011/3/11 15:08,4.6,train
train_000461,record_000461.npz,AICH20,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000462,record_000462.npz,AICH21,2003/3/4 23:43,2003/3/4 23:43,4.1,train
train_000463,record_000463.npz,AICH21,2003/3/13 21:04,2003/3/13 21:05,4.1,train
train_000464,record_000464.npz,AICH21,2003/10/28 13:31,2003/10/28 13:31,4.1,train
train_000465,record_000465.npz,AICH21,2004/1/6 14:50,2004/1/6 14:51,5.4,train
train_000466,record_000466.npz,AICH21,2004/9/5 19:07,2004/9/5 19:07,6.9,train
train_000467,record_000467.npz,AICH21,2004/9/5 23:57,2004/9/5 23:57,7.4,train
train_000468,record_000468.npz,AICH21,2004/9/7 8:29,2004/9/7 8:30,6.4,train
train_000469,record_000469.npz,AICH21,2004/9/8 3:36,2004/9/8 3:36,5.5,train
train_000470,record_000470.npz,AICH21,2005/12/24 11:02,2005/12/24 11:02,4.8,train
train_000471,record_000471.npz,AICH21,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_000472,record_000472.npz,AICH21,2007/4/15 18:34,2007/4/15 18:34,4.6,train
train_000473,record_000473.npz,AICH21,2007/12/21 14:23,2007/12/21 14:23,4.5,train
train_000474,record_000474.npz,AICH21,2007/12/21 16:01,2007/12/21 16:01,4.2,train
train_000475,record_000475.npz,AICH21,2008/1/27 10:33,2008/1/27 10:33,4.1,train
train_000476,record_000476.npz,AICH21,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000477,record_000477.npz,AICH21,2008/8/8 4:35,2008/8/8 4:35,4.2,train
train_000478,record_000478.npz,AICH21,2008/8/30 18:28,2008/8/30 18:29,4.2,train
train_000479,record_000479.npz,AICH21,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_000480,record_000480.npz,AICH21,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000481,record_000481.npz,AICH21,2009/5/25 20:26,2009/5/25 20:26,4.7,train
train_000482,record_000482.npz,AICH21,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000483,record_000483.npz,AICH21,2009/8/11 6:27,2009/8/11 6:27,4.4,train
train_000484,record_000484.npz,AICH21,2009/8/13 18:11,2009/8/13 18:11,4.5,train
train_000485,record_000485.npz,AICH21,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000486,record_000486.npz,AICH21,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_000487,record_000487.npz,AICH21,2010/11/29 15:52,2010/11/29 15:53,4.1,train
train_000488,record_000488.npz,AICH21,2011/2/21 15:46,2011/2/21 15:46,4.8,train
train_000489,record_000489.npz,AICH21,2011/2/27 2:19,2011/2/27 2:19,5,train
train_000490,record_000490.npz,AICH21,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000491,record_000491.npz,AICH22,2003/7/9 2:14,2003/7/9 2:14,4.3,train
train_000492,record_000492.npz,AICH22,2004/9/5 23:57,2004/9/5 23:57,7.4,train
train_000493,record_000493.npz,AICH22,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_000494,record_000494.npz,AICH22,2008/6/13 11:21,2008/6/13 11:22,4.7,train
train_000495,record_000495.npz,AICH22,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_000496,record_000496.npz,AICH22,2009/5/25 20:26,2009/5/25 20:26,4.7,train
train_000497,record_000497.npz,AICH22,2009/8/11 5:07,2009/8/11 5:07,6.5,train
train_000498,record_000498.npz,AICH22,2009/8/11 6:27,2009/8/11 6:27,4.4,train
train_000499,record_000499.npz,AICH22,2009/8/13 18:11,2009/8/13 18:11,4.5,train
train_000500,record_000500.npz,AICH22,2009/12/17 23:45,2009/12/17 23:46,5,train
train_000501,record_000501.npz,AICH22,2009/12/18 8:45,2009/12/18 8:46,5.1,train
train_000502,record_000502.npz,AICH22,2010/1/10 1:44,2010/1/10 1:44,4.3,train
train_000503,record_000503.npz,AICH22,2010/7/21 6:19,2010/7/21 6:20,5.1,train
train_000504,record_000504.npz,AICH22,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_000505,record_000505.npz,AICH22,2011/3/11 15:08,2011/3/11 15:09,4.6,train
train_000506,record_000506.npz,AICH22,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_000507,record_000507.npz,AKTH01,2001/12/2 22:02,2001/12/2 22:02,6.4,train
train_000508,record_000508.npz,AKTH01,2002/1/27 16:09,2002/1/27 16:09,5.3,train
train_000509,record_000509.npz,AKTH01,2002/5/12 10:29,2002/5/12 10:29,5.1,train
train_000510,record_000510.npz,AKTH01,2002/10/25 5:00,2002/10/25 5:00,4.5,train
train_000511,record_000511.npz,AKTH01,2002/11/3 12:37,2002/11/3 12:38,6.1,train
train_000512,record_000512.npz,AKTH01,2003/5/26 18:24,2003/5/26 18:24,7,train
train_000513,record_000513.npz,AKTH01,2003/7/26 7:13,2003/7/26 7:14,6.2,train
train_000514,record_000514.npz,AKTH01,2007/11/7 20:05,2007/11/7 20:06,4.6,train
train_000515,record_000515.npz,AKTH01,2007/11/19 15:00,2007/11/19 15:00,4.2,train
train_000516,record_000516.npz,AKTH01,2008/1/11 8:00,2008/1/11 8:00,4.7,train
train_000517,record_000517.npz,AKTH01,2008/3/29 8:03,2008/3/29 8:03,4.6,train
train_000518,record_000518.npz,AKTH01,2008/4/17 4:19,2008/4/17 4:20,5.8,train
train_000519,record_000519.npz,AKTH01,2008/5/29 1:42,2008/5/29 1:42,4.8,train
train_000520,record_000520.npz,AKTH01,2008/5/31 23:28,2008/5/31 23:29,5,train
train_000521,record_000521.npz,AKTH01,2008/6/4 22:12,2008/6/4 22:13,4.4,train
train_000522,record_000522.npz,AKTH01,2008/6/14 8:43,2008/6/14 8:43,7.2,train
train_000523,record_000523.npz,AKTH01,2008/6/14 8:49,2008/6/14 8:48,4.5,train
train_000524,record_000524.npz,AKTH01,2008/6/14 8:53,2008/6/14 8:53,4.1,train
train_000525,record_000525.npz,AKTH01,2008/6/14 9:00,2008/6/14 9:00,4.2,train
train_000526,record_000526.npz,AKTH01,2008/6/14 9:07,2008/6/14 9:06,4.8,train
train_000527,record_000527.npz,AKTH01,2008/6/14 9:18,2008/6/14 9:18,4.3,train
train_000528,record_000528.npz,AKTH01,2008/6/14 9:20,2008/6/14 9:20,5.7,train
train_000529,record_000529.npz,AKTH01,2008/6/14 9:52,2008/6/14 9:52,4.6,train
train_000530,record_000530.npz,AKTH01,2008/6/14 10:00,2008/6/14 10:00,4.5,train
train_000531,record_000531.npz,AKTH01,2008/6/14 10:40,2008/6/14 10:40,4.8,train
train_000532,record_000532.npz,AKTH01,2008/6/14 10:56,2008/6/14 10:56,4.3,train
train_000533,record_000533.npz,AKTH01,2008/6/14 11:35,2008/6/14 11:35,4.3,train
train_000534,record_000534.npz,AKTH01,2008/6/14 12:10,2008/6/14 12:10,4.7,train
train_000535,record_000535.npz,AKTH01,2008/6/14 12:14,2008/6/14 12:14,4.4,train
train_000536,record_000536.npz,AKTH02,2001/11/13 16:45,2001/11/13 16:45,4.7,train
train_000537,record_000537.npz,AKTH02,2001/12/2 22:02,2001/12/2 22:02,6.4,train
train_000538,record_000538.npz,AKTH02,2002/5/6 17:12,2002/5/6 17:12,5,train
train_000539,record_000539.npz,AKTH02,2002/5/12 10:29,2002/5/12 10:29,5.1,train
train_000540,record_000540.npz,AKTH02,2002/6/21 23:15,2002/6/21 23:15,4.8,train
train_000541,record_000541.npz,AKTH02,2002/7/30 1:19,2002/7/30 1:19,4.1,train
train_000542,record_000542.npz,AKTH02,2002/10/25 5:00,2002/10/25 5:00,4.5,train
train_000543,record_000543.npz,AKTH02,2002/11/3 12:37,2002/11/3 12:38,6.1,train
train_000544,record_000544.npz,AKTH02,2002/12/5 0:50,2002/12/5 0:51,5.2,train
train_000545,record_000545.npz,AKTH02,2003/1/5 18:51,2003/1/5 18:51,4.4,train
train_000546,record_000546.npz,AKTH02,2003/1/27 16:16,2003/1/27 16:17,4.7,train
train_000547,record_000547.npz,AKTH02,2003/5/26 18:24,2003/5/26 18:24,7,train
train_000548,record_000548.npz,AKTH02,2003/7/26 7:13,2003/7/26 7:13,6.2,train
train_000549,record_000549.npz,AKTH02,2007/11/7 20:05,2007/11/7 20:06,4.6,train
train_000550,record_000550.npz,AKTH02,2007/11/19 15:00,2007/11/19 15:00,4.2,train
train_000551,record_000551.npz,AKTH02,2007/12/25 23:04,2007/12/25 23:05,5.6,train
train_000552,record_000552.npz,AKTH02,2008/1/11 8:00,2008/1/11 8:00,4.7,train
train_000553,record_000553.npz,AKTH02,2008/3/23 15:54,2008/3/23 15:55,4.4,train
train_000554,record_000554.npz,AKTH02,2008/3/29 8:03,2008/3/29 8:03,4.6,train
train_000555,record_000555.npz,AKTH02,2008/4/11 5:33,2008/4/11 5:33,4.4,train
train_000556,record_000556.npz,AKTH02,2008/4/17 4:19,2008/4/17 4:20,5.8,train
train_000557,record_000557.npz,AKTH02,2008/5/29 1:42,2008/5/29 1:42,4.8,train
train_000558,record_000558.npz,AKTH02,2008/6/4 22:12,2008/6/4 22:13,4.4,train
train_000559,record_000559.npz,AKTH02,2008/6/14 8:43,2008/6/14 8:43,7.2,train
train_000560,record_000560.npz,AKTH02,2008/6/14 8:49,2008/6/14 8:48,4.5,train
train_000561,record_000561.npz,AKTH02,2008/6/14 8:53,2008/6/14 8:53,4.1,train
train_000562,record_000562.npz,AKTH04,2001/12/2 22:02,2001/12/2 22:02,6.4,train
train_000563,record_000563.npz,AKTH04,2002/1/27 16:09,2002/1/27 16:09,5.3,train
train_000564,record_000564.npz,AKTH04,2002/5/12 10:29,2002/5/12 10:29,5.1,train
train_000565,record_000565.npz,AKTH04,2002/11/3 12:37,2002/11/3 12:38,6.1,train
train_000566,record_000566.npz,AKTH04,2005/8/16 11:46,2005/8/16 11:46,7.2,train
train_000567,record_000567.npz,AKTH04,2005/12/17 3:32,2005/12/17 3:32,6.1,train
train_000568,record_000568.npz,AKTH04,2007/11/7 20:05,2007/11/7 20:06,4.6,train
